,video,internet,phone,age,income,HHsize,married,children,cluster
8656,130.73891602,56.1,20.0,38.0,8.0,1.0,0.0,0.0,1
8657,77.891967773,48.2,0.0,56.0,3.0,2.0,1.0,0.0,0
8658,82.845977783,0.0,10.5,58.0,6.0,2.0,1.0,0.0,2
8659,75.74697876,40.2,0.0,54.0,9.0,6.0,1.0,1.0,0
8660,90.491967773,39.5,19.9,64.0,5.0,2.0,1.0,0.0,1
8661,78.628723145,35.0,0.0,60.0,7.0,2.0,1.0,0.0,0
8662,105.07194824,16.0,0.0,34.0,5.0,4.0,0.0,1.0,0
8663,118.99196777,55.0,20.0,44.0,6.0,5.0,1.0,1.0,1
8664,57.898986816000004,46.0,10.0,22.0,1.0,2.0,0.0,0.0,1
8665,81.648968506,0.0,0.0,54.0,7.0,5.0,1.0,1.0,2
8666,68.597998047,0.0,0.0,48.0,7.0,4.0,1.0,0.0,2
8667,2.1,37.2,24.6,66.0,1.0,1.0,0.0,0.0,1
8668,81.595977783,36.4,39.949981689,72.0,6.0,2.0,1.0,0.0,1
8669,75.497998047,31.0,20.0,26.0,4.0,1.0,0.0,0.0,1
8670,37.211981201,95.5,0.0,52.0,9.0,5.0,1.0,1.0,0
8671,76.597998047,38.3,0.0,20.0,9.0,2.0,0.0,0.0,0
8672,10.2,41.2,0.0,32.0,1.0,1.0,0.0,0.0,0
8673,44.937982178,0.0,11.0,68.0,2.0,4.0,1.0,0.0,2
8674,66.16898803699999,35.0,0.0,36.0,4.0,4.0,1.0,1.0,0
8675,65.991998291,40.4,20.0,52.0,7.0,2.0,1.0,0.0,1
8676,61.095986938,0.0,0.0,58.0,3.0,2.0,0.0,0.0,2
8677,113.34898682,54.8,0.0,38.0,4.0,2.0,1.0,0.0,0
8678,81.648968506,0.0,0.0,78.0,4.0,2.0,0.0,1.0,2
8679,77.538970947,38.5,25.0,70.0,5.0,3.0,1.0,0.0,1
8680,72.569946289,35.0,10.0,40.0,9.0,3.0,0.0,1.0,1
8681,58.397998047,48.0,0.0,62.0,3.0,4.0,1.0,1.0,0
8682,100.39196777,0.0,0.0,66.0,2.0,1.0,0.0,0.0,2
8683,93.659973145,40.0,10.0,54.0,3.0,4.0,1.0,1.0,1
8684,79.809997559,45.5,20.25,50.0,9.0,1.0,0.0,0.0,1
8685,55.991973877,65.0,0.0,48.0,1.0,2.0,1.0,0.0,0
8686,47.838980103000004,30.0,0.0,36.0,4.0,1.0,0.0,0.0,0
8687,74.891967773,34.2,22.949996948000003,52.0,8.0,6.0,1.0,0.0,1
8688,101.61999512,45.0,0.0,38.0,2.0,2.0,0.0,0.0,0
8689,71.33897094699999,43.0,0.0,54.0,4.0,2.0,1.0,0.0,0
8690,119.87194824,52.4,25.0,56.0,9.0,5.0,1.0,0.0,1
8691,76.759973145,40.2,18.0,54.0,9.0,2.0,1.0,0.0,1
8692,77.647967529,0.0,30.0,88.0,1.0,1.0,0.0,0.0,2
8693,89.69799804700001,40.0,10.0,58.0,9.0,1.0,0.0,0.0,1
8694,112.85396729,44.4,13.0,82.0,9.0,2.0,1.0,0.0,1
8695,78.177747938,35.0,0.0,26.0,3.0,2.0,1.0,0.0,0
8696,128.14796143,0.0,12.984999084000002,58.0,5.0,3.0,1.0,1.0,2
8697,19.25,36.2,0.0,22.0,2.0,2.0,1.0,0.0,0
8698,34.423999023,0.0,0.0,80.0,4.0,1.0,0.0,0.0,2
8699,38.151989746,54.4,0.0,70.0,4.0,2.0,0.0,0.0,0
8700,71.797998047,45.0,0.0,34.0,2.0,1.0,0.0,0.0,0
8701,68.471948242,47.0,0.0,66.0,9.0,1.0,0.0,0.0,0
8702,68.597998047,43.3,30.25,38.0,5.0,5.0,1.0,1.0,1
8703,113.59799805,34.989990234000004,26.149993895999998,62.0,7.0,3.0,1.0,0.0,1
8704,38.45,47.0,10.0,30.0,4.0,2.0,1.0,0.0,1
8705,86.121948242,50.0,16.0,44.0,3.0,3.0,0.0,0.0,1
8706,97.321966553,55.0,22.8,78.0,8.0,2.0,0.0,0.0,1
8707,76.34197998,0.0,0.0,78.0,3.0,2.0,1.0,0.0,2
8708,30.74599762,41.4,11.5,72.0,6.0,2.0,1.0,0.0,1
8709,12.974278041,35.0,0.0,46.0,3.0,2.0,0.0,0.0,0
8710,68.091973877,45.0,21.5,38.0,4.0,2.0,0.0,0.0,1
8711,117.09799805,40.0,20.25,56.0,4.0,3.0,1.0,1.0,1
8712,64.42199707,40.6,0.0,70.0,8.0,4.0,1.0,0.0,0
8713,92.53897094700001,47.0,25.0,56.0,4.0,2.0,0.0,1.0,1
8714,76.10696411100001,40.0,25.0,68.0,7.0,6.0,1.0,0.0,1
8715,100.84597778,47.0,0.0,42.0,6.0,1.0,0.0,0.0,0
8716,69.91998291,67.0,0.0,38.0,4.0,4.0,0.0,1.0,0
8717,88.838970947,42.279989624,0.0,52.0,6.0,7.0,1.0,1.0,0
8718,74.081945801,0.0,24.0,52.0,5.0,3.0,0.0,1.0,2
8719,131.61192627,0.0,20.949996948,60.0,1.0,6.0,1.0,0.0,2
8720,86.809997559,55.0,0.0,48.0,7.0,2.0,0.0,1.0,0
8721,71.097998047,41.3,20.0,70.0,6.0,2.0,1.0,0.0,1
8722,22.569992065,40.0,0.0,64.0,9.0,4.0,1.0,0.0,0
8723,219.72991943,46.5,49.939971924,66.0,9.0,2.0,0.0,0.0,1
8724,18.088741302,61.75,5.0,42.0,5.0,2.0,0.0,0.0,1
8725,117.59799805,45.0,30.25,74.0,8.0,3.0,1.0,0.0,1
8726,59.839971924,58.2,0.0,46.0,6.0,2.0,1.0,0.0,0
8727,71.197998047,35.0,0.0,38.0,8.0,2.0,0.0,0.0,0
8728,66.515516493,44.11111111100001,10.0,74.0,1.0,1.0,0.0,0.0,1
8729,54.291973877,22.2,18.4,74.0,1.0,2.0,1.0,0.0,1
8730,72.845977783,0.0,0.0,90.0,5.0,4.0,1.0,0.0,2
8731,60.852978516,53.2,10.0,84.0,1.0,1.0,0.0,0.0,1
8732,70.197964478,43.5,15.75,42.0,7.0,1.0,0.0,0.0,1
8733,84.56397705100001,26.5,0.0,66.0,2.0,1.0,0.0,0.0,0
8734,90.597998047,38.0,20.75,72.0,8.0,4.0,1.0,0.0,1
8735,83.569946289,45.0,10.0,,,,,,1
8736,65.597998047,47.4,0.0,80.0,5.0,1.0,0.0,0.0,0
8737,69.471948242,39.9,0.0,36.0,1.0,1.0,0.0,0.0,0
8738,71.197998047,35.0,14.5,64.0,6.0,2.0,1.0,0.0,1
8739,115.28997803,35.0,0.0,80.0,1.0,1.0,0.0,0.0,0
8740,72.427960205,31.1,0.0,32.0,6.0,4.0,1.0,1.0,0
8741,81.218988037,43.91998291,0.0,30.0,2.0,2.0,0.0,0.0,0
8742,22.071990966999998,30.0,25.0,66.0,7.0,2.0,1.0,0.0,1
8743,50.597998047,31.3,17.75,72.0,4.0,2.0,1.0,0.0,1
8744,76.648968506,0.0,0.0,80.0,2.0,2.0,1.0,0.0,2
8745,63.809997558999996,35.0,0.0,48.0,5.0,4.0,0.0,0.0,0
8746,52.539978027,0.0,25.0,82.0,3.0,4.0,0.0,0.0,2
8747,113.37194824,54.0,0.0,58.0,9.0,6.0,1.0,0.0,0
8748,67.845986938,30.6,0.0,44.0,5.0,5.0,1.0,1.0,0
8749,102.53897095,30.0,0.0,58.0,6.0,2.0,1.0,0.0,0
8750,91.621948242,0.0,0.0,92.0,5.0,2.0,1.0,0.0,2
8751,185.19191895,50.6,0.0,24.0,1.0,1.0,0.0,0.0,0
8752,78.471948242,62.5,0.0,44.0,4.0,1.0,0.0,0.0,0
8753,77.141967773,55.2,10.994999695,34.0,3.0,3.0,1.0,1.0,1
8754,71.77195129399999,26.0,0.0,34.0,3.0,1.0,0.0,0.0,0
8755,77.771948242,0.0,25.0,58.0,6.0,2.0,0.0,0.0,2
8756,46.659973145,56.0,0.0,46.0,8.0,4.0,1.0,1.0,0
8757,78.809997559,65.0,0.0,78.0,4.0,2.0,0.0,0.0,0
8758,66.87196350100001,56.0,0.0,60.0,8.0,2.0,1.0,0.0,0
8759,65.597998047,37.4,20.25,22.0,4.0,1.0,0.0,0.0,1
8760,37.785714286,35.0,0.0,42.0,4.0,4.0,0.0,1.0,0
8761,72.809997559,0.0,0.0,40.0,2.0,3.0,0.0,1.0,2
8762,107.39196777,38.0,0.0,50.0,8.0,4.0,1.0,1.0,0
8763,155.83892822,41.5,0.0,44.0,7.0,2.0,0.0,0.0,0
8764,77.02096557600001,45.603991699,0.0,58.0,7.0,2.0,1.0,0.0,0
8765,15.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,2
8766,73.58798828100001,47.4,0.0,32.0,1.0,3.0,1.0,1.0,0
8767,95.071948242,47.0,0.0,52.0,4.0,1.0,0.0,0.0,0
8768,28.182210286,70.555555556,0.0,24.0,2.0,2.0,1.0,0.0,0
8769,125.56994629,66.0,25.0,44.0,9.0,7.0,1.0,1.0,1
8770,92.45695800799999,0.0,25.0,78.0,1.0,1.0,0.0,0.0,2
8771,7.4485691616,62.142857143,0.0,20.0,1.0,1.0,0.0,0.0,0
8772,68.659973145,40.0,0.0,36.0,1.0,5.0,1.0,1.0,0
8773,113.34197998,63.2,0.0,56.0,6.0,1.0,0.0,0.0,0
8774,100.46998291,23.5,23.5,60.0,9.0,1.0,0.0,0.0,1
8775,23.071990966999998,51.4,0.0,22.0,1.0,2.0,0.0,0.0,0
8776,90.097998047,100.0,0.0,48.0,6.0,4.0,1.0,0.0,0
8777,74.809997559,41.666666667,10.0,70.0,9.0,1.0,0.0,0.0,1
8778,82.177747938,52.777777778,0.0,38.0,4.0,4.0,0.0,1.0,0
8779,191.65891113,43.0,22.494995117,66.0,7.0,3.0,0.0,0.0,1
8780,131.09794922,40.4,0.0,24.0,7.0,2.0,0.0,0.0,0
8781,76.34197998,48.6,0.0,44.0,9.0,2.0,1.0,0.0,0
8782,95.46997070299999,40.0,0.0,80.0,1.0,1.0,0.0,0.0,0
8783,9.0819946289,65.0,2.0,42.0,2.0,2.0,0.0,0.0,0
8784,75.097998047,50.3,0.0,30.0,1.0,1.0,0.0,0.0,0
8785,156.6979248,100.0,25.0,52.0,6.0,6.0,1.0,1.0,1
8786,53.528991698999995,40.7,25.0,68.0,3.0,1.0,0.0,0.0,1
8787,177.62792969,47.409991455,27.0,52.0,8.0,5.0,0.0,0.0,1
8788,83.34197998,47.6,0.0,68.0,5.0,2.0,1.0,0.0,0
8789,63.809997558999996,45.0,15.25,30.0,2.0,3.0,0.0,1.0,1
8790,125.65895386,48.0,0.0,56.0,7.0,5.0,1.0,1.0,0
8791,86.89196777299999,0.0,0.0,92.0,4.0,2.0,1.0,0.0,2
8792,88.198962402,48.2,20.0,80.0,3.0,2.0,0.0,0.0,1
8793,66.809997559,45.0,0.0,80.0,3.0,2.0,0.0,0.0,0
8794,83.34197998,42.2,0.0,50.0,9.0,5.0,1.0,1.0,0
8795,102.74597778,40.0,18.0,76.0,9.0,3.0,1.0,0.0,1
8796,102.9619873,48.4,0.0,32.0,3.0,1.0,1.0,0.0,0
8797,102.62194824,37.4,18.0,70.0,6.0,2.0,0.0,0.0,1
8798,48.921990967,0.0,0.0,56.0,4.0,5.0,1.0,1.0,2
8799,87.255981445,35.0,13.0,30.0,1.0,2.0,1.0,0.0,1
8800,144.39794922,38.3,20.25,62.0,7.0,4.0,1.0,1.0,1
8801,72.071948242,25.0,0.0,80.0,3.0,2.0,0.0,1.0,0
8802,73.838880751,83.333333333,18.333333333,46.0,4.0,2.0,0.0,1.0,1
8803,75.151977539,40.2,23.0,74.0,9.0,6.0,1.0,1.0,1
8804,34.937988280999996,0.0,0.0,74.0,3.0,2.0,1.0,0.0,2
8805,95.597998047,45.3,15.0,68.0,6.0,1.0,0.0,0.0,1
8806,76.84197998,31.5,0.0,28.0,7.0,2.0,1.0,0.0,0
8807,81.345977783,33.4,21.5,80.0,5.0,3.0,0.0,1.0,1
8808,83.863964844,48.579989624,0.0,32.0,6.0,3.0,1.0,1.0,0
8809,135.13892822,30.0,0.0,74.0,4.0,1.0,0.0,0.0,0
8810,39.197998047,0.0,0.0,20.0,1.0,1.0,0.0,0.0,2
8811,66.791973877,48.2,18.5,34.0,3.0,1.0,0.0,0.0,1
8812,93.7949646,42.2,0.0,50.0,6.0,2.0,1.0,0.0,0
8813,86.436968994,44.4,11.0,52.0,8.0,3.0,1.0,0.0,1
8814,80.409973145,0.0,0.0,62.0,2.0,2.0,1.0,0.0,2
8815,72.83798828100001,35.0,15.25,70.0,3.0,4.0,0.0,1.0,1
8816,56.291973877,48.0,0.0,20.0,4.0,1.0,0.0,0.0,0
8817,111.67196045,16.0,0.0,72.0,8.0,2.0,1.0,0.0,0
8818,72.885974121,41.585980225,0.0,52.0,4.0,4.0,1.0,1.0,0
8819,81.648968506,0.0,0.0,48.0,5.0,2.0,0.0,1.0,2
8820,85.871960449,0.0,0.0,30.0,3.0,3.0,1.0,0.0,2
8821,78.097998047,36.4,0.0,40.0,8.0,3.0,0.0,1.0,0
8822,10.0,6.666666666699999,0.0,88.0,5.0,3.0,1.0,0.0,0
8823,125.04594727,43.6,23.0,44.0,6.0,2.0,0.0,0.0,1
8824,123.19593506,51.0,0.0,20.0,9.0,2.0,1.0,0.0,0
8825,92.67194824200001,25.5,0.0,32.0,7.0,2.0,1.0,0.0,0
8826,109.79199219,0.0,0.0,60.0,6.0,4.0,1.0,1.0,2
8827,120.02199097,41.5,0.0,34.0,2.0,6.0,1.0,0.0,0
8828,70.409973145,75.0,0.0,30.0,1.0,3.0,0.0,1.0,0
8829,98.838970947,54.2,0.0,30.0,3.0,1.0,0.0,0.0,0
8830,29.728991699,55.0,25.0,56.0,8.0,2.0,0.0,0.0,1
8831,81.671948242,31.4,5.0,28.0,3.0,4.0,0.0,1.0,1
8832,83.359985352,45.0,0.0,64.0,6.0,5.0,1.0,1.0,0
8833,80.569946289,35.0,0.0,42.0,6.0,2.0,0.0,0.0,0
8834,71.797998047,45.0,12.5,52.0,6.0,2.0,1.0,0.0,1
8835,143.45495605,43.0,0.0,58.0,4.0,5.0,1.0,0.0,0
8836,74.34197998,0.0,0.0,50.0,2.0,4.0,1.0,1.0,2
8837,84.371948242,62.4,0.0,46.0,6.0,6.0,1.0,1.0,0
8838,81.648968506,32.2,30.0,60.0,1.0,1.0,0.0,0.0,1
8839,98.809997559,40.0,0.0,74.0,4.0,3.0,0.0,0.0,0
8840,81.648968506,38.5,25.0,82.0,3.0,2.0,1.0,0.0,1
8841,69.291967773,45.0,10.0,72.0,1.0,2.0,0.0,0.0,1
8842,40.871975708,46.0,0.0,28.0,4.0,2.0,0.0,0.0,0
8843,21.197998047000002,34.6,20.0,42.0,2.0,3.0,0.0,1.0,1
8844,116.93897095,36.5,17.489990234,68.0,8.0,3.0,1.0,0.0,1
8845,88.53897094700001,0.0,10.0,40.0,1.0,8.0,0.0,1.0,2
8846,75.997998047,22.4,17.75,54.0,9.0,5.0,1.0,1.0,1
8847,67.597998047,0.0,0.0,70.0,9.0,3.0,1.0,0.0,2
8848,89.791967773,38.2,22.5,78.0,1.0,1.0,0.0,0.0,1
8849,71.391967773,59.2,23.0,58.0,5.0,4.0,1.0,0.0,1
8850,90.72194824200001,42.0,19.0,60.0,7.0,2.0,1.0,0.0,1
8851,71.809997559,45.0,10.0,56.0,5.0,2.0,0.0,0.0,1
8852,34.97197876,0.0,1.0,70.0,4.0,1.0,0.0,0.0,2
8853,63.997998046999996,39.5,0.0,50.0,4.0,2.0,1.0,0.0,0
8854,58.873986816000006,42.1,0.0,52.0,4.0,3.0,0.0,1.0,0
8855,82.891967773,42.2,0.0,60.0,9.0,4.0,1.0,0.0,0
8856,80.409973145,40.0,10.0,26.0,3.0,2.0,1.0,0.0,1
8857,69.76798095699999,45.3,47.079986571999996,64.0,7.0,2.0,1.0,0.0,1
8858,113.17196655,40.279998779,0.0,64.0,3.0,1.0,0.0,0.0,0
8859,62.318874783000005,45.0,10.0,52.0,4.0,2.0,0.0,1.0,1
8860,115.89196777,35.0,0.0,38.0,6.0,3.0,1.0,1.0,0
8861,94.54694824200001,100.0,0.0,22.0,9.0,1.0,1.0,0.0,0
8862,64.097998047,40.4,0.0,32.0,1.0,2.0,0.0,0.0,0
8863,78.097998047,40.349981689,0.0,50.0,4.0,2.0,0.0,1.0,0
8864,111.97194824,0.0,0.0,72.0,6.0,6.0,1.0,1.0,2
8865,77.33897094699999,29.0,22.5,86.0,2.0,2.0,1.0,0.0,1
8866,78.659973145,46.0,0.0,,,,,,0
8867,132.34896851,43.0,0.0,56.0,6.0,1.0,0.0,0.0,0
8868,86.409973145,35.0,10.0,52.0,6.0,3.0,0.0,1.0,1
8869,80.471948242,34.4,0.0,34.0,2.0,4.0,1.0,1.0,0
8870,110.19799805,38.704995728,24.85,36.0,6.0,5.0,0.0,0.0,1
8871,115.43895874,40.551998901,25.0,56.0,1.0,1.0,0.0,0.0,1
8872,145.43095703,43.4,18.0,46.0,9.0,5.0,1.0,0.0,1
8873,231.19191895,38.0,20.0,50.0,7.0,6.0,1.0,1.0,1
8874,95.24799804700001,40.4,0.0,44.0,2.0,2.0,1.0,0.0,0
8875,68.597998047,40.789990234,0.0,22.0,9.0,2.0,0.0,0.0,0
8876,92.64597778299999,39.0,23.0,28.0,6.0,2.0,1.0,0.0,1
8877,65.591973877,35.0,10.0,60.0,5.0,1.0,1.0,0.0,1
8878,64.391973877,0.0,0.0,58.0,5.0,1.0,0.0,0.0,2
8879,87.597998047,35.0,30.25,78.0,7.0,1.0,0.0,0.0,1
8880,171.53991699,63.562848771999995,4.9899978638,38.0,5.0,2.0,1.0,0.0,1
8881,119.07296143,33.2,14.5,52.0,7.0,4.0,1.0,1.0,1
8882,110.37194824,37.0,0.0,36.0,4.0,3.0,0.0,1.0,0
8883,7.0,12.0,0.0,70.0,8.0,2.0,1.0,0.0,0
8884,80.409973145,45.0,10.0,70.0,1.0,1.0,0.0,0.0,1
8885,22.771990966999997,47.0,0.0,64.0,6.0,4.0,1.0,1.0,0
8886,40.597998047,25.0,20.669995117,20.0,3.0,4.0,0.0,1.0,1
8887,73.597998047,40.349981689,0.0,30.0,3.0,3.0,0.0,1.0,0
8888,72.83798828100001,0.0,0.0,90.0,4.0,2.0,1.0,0.0,2
8889,88.19196777299999,38.2,0.0,56.0,9.0,4.0,1.0,0.0,0
8890,114.99196777,35.0,18.0,72.0,7.0,2.0,1.0,0.0,1
8891,83.869946289,35.0,10.0,36.0,7.0,3.0,0.0,1.0,1
8892,78.765991211,55.0,0.0,28.0,4.0,3.0,1.0,1.0,0
8893,76.597998047,10.5,4.575,76.0,5.0,3.0,1.0,0.0,1
8894,119.52896118,41.5,0.0,58.0,6.0,4.0,1.0,0.0,0
8895,39.311993408,0.0,0.0,76.0,4.0,3.0,1.0,0.0,2
8896,64.391973877,66.6,0.0,20.0,1.0,3.0,1.0,1.0,0
8897,77.771948242,0.0,0.0,92.0,5.0,2.0,1.0,0.0,2
8898,63.809997558999996,0.0,0.0,26.0,1.0,1.0,0.0,0.0,2
8899,97.097998047,45.4,21.85,76.0,6.0,4.0,0.0,0.0,1
8900,95.99799804700001,47.4,14.0,82.0,3.0,1.0,0.0,0.0,1
8901,76.597998047,45.4,10.0,64.0,9.0,1.0,0.0,0.0,1
8902,60.491973877,45.0,0.0,36.0,3.0,4.0,0.0,1.0,0
8903,66.247998047,57.0,9.15,32.0,4.0,2.0,0.0,0.0,1
8904,87.623986816,56.0,10.0,26.0,9.0,1.0,0.0,0.0,1
8905,75.10498352100001,0.0,0.0,66.0,5.0,1.0,0.0,0.0,2
8906,100.39196777,38.0,0.0,46.0,4.0,4.0,1.0,1.0,0
8907,60.60697937,0.0,0.0,86.0,1.0,3.0,1.0,1.0,2
8908,85.671948242,37.2,13.9,70.0,4.0,1.0,0.0,0.0,1
8909,64.409973145,35.0,10.0,,,,,,1
8910,109.04899292,41.289978027,0.0,46.0,9.0,2.0,1.0,0.0,0
8911,132.00095215,42.6,0.0,40.0,3.0,3.0,1.0,1.0,0
8912,83.91998291,48.739990234,0.0,36.0,1.0,3.0,0.0,0.0,0
8913,70.391967773,27.0,25.0,66.0,4.0,2.0,1.0,0.0,1
8914,81.844417996,61.666666667,8.8888888889,46.0,1.0,2.0,0.0,0.0,1
8915,129.39794922,45.0,0.0,50.0,6.0,2.0,0.0,0.0,0
8916,91.961987305,55.0,0.0,42.0,6.0,7.0,1.0,1.0,0
8917,69.66998291,30.0,0.0,,,,,,0
8918,70.538970947,48.7,0.0,52.0,4.0,3.0,0.0,1.0,0
8919,137.73198242,27.4,0.0,66.0,3.0,2.0,0.0,0.0,0
8920,107.64197998,43.2,15.5,42.0,7.0,5.0,1.0,1.0,1
8921,125.89796143,63.0,0.0,58.0,7.0,2.0,1.0,0.0,0
8922,95.069946289,35.0,0.0,32.0,2.0,1.0,0.0,0.0,0
8923,63.66998291,45.0,0.0,32.0,1.0,4.0,0.0,1.0,0
8924,53.838980103000004,55.0,0.0,52.0,4.0,2.0,0.0,1.0,0
8925,62.121960449,47.4,26.0,56.0,9.0,6.0,1.0,0.0,1
8926,13.622991942999999,57.2,0.0,84.0,1.0,1.0,0.0,0.0,0
8927,74.171948242,48.0,0.0,66.0,5.0,4.0,1.0,0.0,0
8928,16.030999756,52.997998046999996,0.0,30.0,7.0,3.0,1.0,0.0,0
8929,83.659973145,50.0,10.0,,,,,,1
8930,97.67194824200001,0.0,0.0,48.0,4.0,4.0,1.0,1.0,2
8931,94.938970947,35.0,12.5,42.0,9.0,2.0,1.0,0.0,1
8932,145.79794922,40.0,10.0,78.0,3.0,3.0,1.0,0.0,1
8933,41.991973877,35.0,0.0,34.0,5.0,1.0,0.0,0.0,0
8934,64.977756076,49.0,10.0,50.0,4.0,1.0,0.0,0.0,1
8935,69.83897094699999,0.0,25.0,60.0,7.0,2.0,1.0,0.0,2
8936,87.491967773,41.4,26.0,90.0,6.0,2.0,1.0,0.0,1
8937,63.659973145,41.53125,12.375,20.0,3.0,1.0,1.0,0.0,1
8938,105.12194824,32.4,4.0,52.0,6.0,3.0,1.0,1.0,1
8939,74.845977783,35.0,0.0,42.0,1.0,1.0,0.0,0.0,0
8940,62.212985229,36.042993164,12.5,48.0,6.0,4.0,0.0,1.0,1
8941,72.569946289,55.0,0.0,36.0,4.0,4.0,1.0,1.0,0
8942,86.597998047,45.0,0.0,34.0,7.0,3.0,1.0,1.0,0
8943,95.47194824200001,32.4,23.094998169,38.0,8.0,4.0,1.0,1.0,1
8944,92.845977783,31.4,25.0,28.0,5.0,3.0,0.0,0.0,1
8945,82.89796142600001,32.689990234,0.0,54.0,1.0,3.0,0.0,1.0,0
8946,185.23195801,40.6,27.949996948000003,54.0,9.0,6.0,1.0,1.0,1
8947,59.234979248,39.5,25.0,60.0,1.0,2.0,0.0,0.0,1
8948,82.21597290000001,26.009994507,18.0,64.0,1.0,2.0,0.0,0.0,1
8949,82.231958008,29.4,0.0,54.0,7.0,3.0,1.0,1.0,0
8950,72.57697143600001,0.0,22.949996948000003,66.0,1.0,1.0,0.0,0.0,2
8951,85.621948242,39.5,15.0,36.0,7.0,4.0,1.0,1.0,1
8952,85.97396240200001,0.0,0.0,44.0,9.0,1.0,0.0,0.0,2
8953,117.35596924,35.45,0.0,38.0,7.0,3.0,0.0,0.0,0
8954,61.066640218,55.0,10.0,34.0,2.0,2.0,0.0,1.0,1
8955,67.071948242,30.0,25.0,82.0,5.0,6.0,1.0,1.0,1
8956,81.174987793,46.0,0.0,20.0,5.0,1.0,0.0,0.0,0
8957,80.597998047,37.4,16.5,54.0,6.0,1.0,0.0,0.0,1
8958,81.648968506,52.5,25.0,44.0,1.0,1.0,0.0,0.0,1
8959,70.83897094699999,46.5,25.0,62.0,5.0,2.0,1.0,0.0,1
8960,123.84597778,0.0,0.0,74.0,5.0,2.0,0.0,0.0,2
8961,38.0,45.0,0.0,24.0,3.0,3.0,1.0,1.0,0
8962,116.52896118,49.2,0.0,48.0,7.0,2.0,1.0,0.0,0
8963,81.569946289,40.0,0.0,60.0,1.0,1.0,0.0,0.0,0
8964,74.845977783,46.2,0.0,50.0,5.0,2.0,1.0,0.0,0
8965,66.597998047,0.0,0.0,52.0,4.0,6.0,1.0,1.0,2
8966,39.059997559,50.0,0.0,36.0,6.0,4.0,0.0,1.0,0
8967,92.51298217799999,0.0,0.0,36.0,5.0,2.0,0.0,0.0,2
8968,101.27194824,42.5,0.0,56.0,6.0,2.0,1.0,0.0,0
8969,97.33895874,58.7,0.0,34.0,4.0,3.0,0.0,1.0,0
8970,99.845977783,36.4,0.0,26.0,5.0,2.0,0.0,0.0,0
8971,124.69799805,35.3,20.25,36.0,8.0,5.0,1.0,1.0,1
8972,84.097998047,40.4,17.75,78.0,4.0,6.0,1.0,0.0,1
8973,63.497998046999996,55.0,15.0,36.0,1.0,1.0,0.0,0.0,1
8974,43.197998047,72.4,25.0,58.0,6.0,2.0,0.0,0.0,1
8975,88.648968506,0.0,0.0,50.0,6.0,4.0,0.0,0.0,2
8976,85.121960449,45.4,21.0,64.0,9.0,4.0,1.0,0.0,1
8977,92.03897094700001,46.9,21.0,58.0,3.0,4.0,0.0,1.0,1
8978,141.66992188,35.0,0.0,40.0,4.0,2.0,0.0,0.0,0
8979,51.86897583,55.0,0.0,,,,,,0
8980,56.373986816000006,43.5,0.0,34.0,7.0,2.0,1.0,0.0,0
8981,28.197998047,62.3,0.0,66.0,6.0,1.0,0.0,0.0,0
8982,34.423999023,25.0,15.5,52.0,8.0,2.0,1.0,0.0,1
8983,71.095977783,40.0,0.0,28.0,4.0,2.0,1.0,0.0,0
8984,66.921954346,35.5,0.0,44.0,8.0,2.0,1.0,0.0,0
8985,71.141967773,0.0,0.0,60.0,4.0,2.0,0.0,0.0,2
8986,70.497998047,64.6,0.0,42.0,8.0,2.0,1.0,0.0,0
8987,71.497998047,45.0,0.0,62.0,1.0,1.0,0.0,0.0,0
8988,108.56994629,60.0,5.0,20.0,3.0,1.0,0.0,0.0,1
8989,71.038970947,40.0,0.0,42.0,6.0,3.0,0.0,1.0,0
8990,124.04193726,65.2,30.949993896,56.0,8.0,4.0,1.0,1.0,1
8991,88.097998047,65.6,27.25,42.0,5.0,8.0,1.0,1.0,1
8992,79.051965332,40.269989777,0.0,74.0,9.0,5.0,1.0,1.0,0
8993,55.773986816000004,0.0,0.0,46.0,3.0,2.0,0.0,0.0,2
8994,56.92197876,42.4,26.0,82.0,1.0,2.0,0.0,1.0,1
8995,65.731970215,25.4,25.0,80.0,4.0,2.0,1.0,0.0,1
8996,88.338970947,39.0,10.0,66.0,8.0,3.0,1.0,0.0,1
8997,64.63898010300001,33.0,11.997998047000001,64.0,9.0,1.0,0.0,0.0,1
8998,131.01491089,33.5,26.0,38.0,8.0,3.0,1.0,0.0,1
8999,46.569973755,33.6,16.0,60.0,9.0,2.0,1.0,0.0,1
9000,194.8519043,37.389990234,0.0,56.0,8.0,2.0,1.0,0.0,0
9001,21.197998047000002,40.0,0.0,42.0,4.0,5.0,0.0,1.0,0
9002,76.74197998,0.0,0.0,82.0,1.0,1.0,0.0,0.0,2
9003,68.971951294,41.5,0.0,44.0,7.0,3.0,1.0,1.0,0
9004,113.43197021,49.2,9.0,68.0,6.0,4.0,1.0,0.0,1
9005,103.09799805,45.4,30.25,44.0,2.0,2.0,0.0,0.0,1
9006,90.47194824200001,32.4,20.0,42.0,4.0,3.0,0.0,1.0,1
9007,13.424438477,57.722222222,0.0,26.0,1.0,1.0,0.0,0.0,0
9008,70.83897094699999,47.2,36.0,48.0,1.0,3.0,1.0,1.0,1
9009,13.102493286,35.0,0.0,24.0,1.0,1.0,0.0,0.0,0
